url_length,num_hyphens,num_at,has_ip,num_subdirectories,length_subdomain,has_https,is_shortened,label
21,1,0,False,1,0,True,False,1
30,0,0,False,1,0,True,True,1
42,3,0,False,1,22,True,False,1
38,2,0,False,1,21,True,False,1
28,0,0,False,1,0,True,True,1
34,1,0,False,1,12,True,False,1
37,0,0,False,2,0,False,True,1
18,0,0,False,1,0,True,False,1
24,0,0,False,1,7,True,False,1
29,1,0,False,1,12,True,False,1
34,1,0,False,1,5,True,False,1
42,0,0,False,1,0,True,False,1
38,1,0,False,1,14,True,False,1
22,0,0,False,1,0,True,False,1
205,0,0,False,2,5,True,False,1
28,1,0,False,1,6,True,False,1
175,1,0,False,5,4,True,False,1
175,2,0,False,5,4,True,False,1
34,0,0,False,1,14,True,False,1
51,0,0,False,2,10,True,False,1
22,0,0,False,1,0,True,True,1
28,0,0,False,1,11,True,False,1
22,0,0,False,1,0,True,True,1
38,2,0,False,1,18,True,False,1
22,0,0,False,1,0,True,True,1
29,1,0,False,1,0,True,False,1
31,0,0,False,1,6,True,False,1
37,1,0,False,1,18,False,False,1
62,1,0,False,1,36,True,False,1
41,1,0,False,1,16,True,False,1
55,3,0,False,0,15,False,False,1
42,0,0,False,2,2,True,False,1
27,0,0,False,1,10,True,False,1
50,1,0,False,2,0,True,False,1
51,6,0,False,1,31,True,False,1
43,0,0,False,1,0,True,True,1
36,0,0,False,2,2,True,False,1
22,0,0,False,1,0,True,False,1
36,0,0,False,1,11,True,False,1
42,2,0,False,1,25,True,False,1
37,1,0,False,1,12,True,False,1
22,0,0,False,1,0,True,True,1
36,0,0,False,2,3,True,False,1
20,0,0,False,1,0,True,False,1
54,0,0,False,1,5,True,False,1
36,0,0,False,1,11,True,False,1
62,1,0,False,1,36,True,False,1
35,1,0,False,1,11,True,False,1
21,0,0,False,1,0,True,False,1
40,0,0,False,3,5,True,False,1
28,0,0,False,1,0,True,True,1
23,0,0,False,1,1,True,False,1
45,2,0,False,1,21,True,False,1
46,0,0,False,1,10,True,False,1
38,1,0,False,1,14,True,False,1
21,1,0,False,1,0,True,False,1
205,3,0,False,2,5,True,False,1
25,0,0,False,1,5,True,False,1
42,0,0,False,1,11,True,False,1
40,0,0,False,1,15,True,False,1
23,0,0,False,1,1,True,False,1
30,0,0,False,0,6,True,False,1
22,0,0,False,1,0,True,True,1
21,1,0,False,1,0,True,False,1
26,0,0,False,1,9,True,False,1
33,0,0,False,1,0,True,False,1
62,1,0,False,1,36,True,False,1
36,1,0,False,1,6,True,False,1
37,2,0,False,0,13,True,False,1
29,0,0,False,2,0,True,False,1
23,0,0,False,1,0,True,False,1
96,2,0,False,1,19,True,False,1
21,1,0,False,1,0,True,False,1
22,0,0,False,1,0,True,False,1
29,0,0,False,1,12,True,False,1
51,0,0,False,2,10,True,False,1
23,0,0,False,1,1,True,False,1
32,1,0,False,1,9,True,False,1
175,3,0,False,5,4,True,False,1
50,0,0,False,3,0,True,False,1
97,5,0,False,3,15,True,False,1
22,0,0,False,1,0,True,True,1
54,2,0,False,3,0,True,False,1
44,0,0,False,1,14,True,False,1
167,2,0,False,5,4,True,False,1
31,1,0,False,1,6,True,False,1
21,1,0,False,1,0,True,False,1
40,1,0,False,2,0,True,False,1
175,1,0,False,5,4,True,False,1
22,0,0,False,1,0,True,True,1
22,0,0,False,1,0,True,False,1
175,1,0,False,5,4,True,False,1
35,1,0,False,1,8,True,False,1
32,3,0,False,1,7,True,False,1
33,0,0,False,1,13,True,False,1
23,0,0,False,1,1,True,False,1
190,3,0,False,5,4,True,False,1
39,1,0,False,2,8,True,False,1
33,0,0,False,1,13,True,False,1
30,1,0,False,1,8,True,False,1
26,0,0,False,1,6,True,False,1
175,1,0,False,5,4,True,False,1
22,0,0,False,1,0,True,False,1
42,0,0,False,2,12,True,False,1
35,0,0,False,1,10,True,False,1
61,0,0,False,4,10,False,False,1
38,0,0,False,1,13,True,False,1
31,1,0,False,1,14,True,False,1
20,0,0,True,1,5,True,False,1
175,3,0,False,5,4,True,False,1
41,2,0,False,1,9,True,False,1
31,0,0,False,2,0,False,False,1
21,1,0,False,1,0,True,False,1
35,0,0,False,1,9,True,False,1
22,0,0,False,1,0,True,True,1
21,1,0,False,1,0,True,False,1
26,1,0,False,1,0,True,True,1
18,0,0,False,1,0,True,False,1
28,0,0,False,1,8,True,False,1
52,3,0,False,1,27,True,False,1
116,3,0,False,4,3,True,False,1
44,1,0,False,1,14,True,False,1
31,1,0,False,1,12,True,False,1
190,3,0,False,5,4,True,False,1
21,1,0,False,1,0,True,False,1
27,1,0,False,1,0,False,False,1
36,0,0,False,1,16,True,False,1
23,1,0,False,1,0,True,False,1
62,1,0,False,1,36,True,False,1
70,5,0,False,2,26,True,False,1
62,1,0,False,1,36,True,False,1
34,1,0,False,1,5,True,False,1
21,0,0,False,1,0,False,True,1
37,1,0,False,1,12,True,False,1
30,2,0,False,1,7,True,False,1
23,0,0,False,1,1,True,False,1
58,2,0,False,2,17,True,False,1
29,0,0,False,1,9,True,False,1
38,1,0,False,1,14,True,False,1
24,0,0,False,1,1,True,False,1
59,1,0,False,1,36,True,False,1
22,0,0,False,1,0,True,True,1
21,1,0,False,1,0,True,False,1
38,2,0,False,1,14,True,False,1
57,1,0,False,2,0,True,False,1
41,1,0,False,1,15,True,False,1
22,0,0,False,1,0,True,True,1
26,0,0,False,0,0,True,False,1
23,0,0,False,1,0,True,False,1
30,1,0,False,1,0,True,False,1
35,1,0,False,1,15,True,False,1
23,0,0,False,1,1,True,False,1
26,0,0,False,2,0,True,False,1
33,1,0,False,1,11,True,False,1
49,2,0,False,4,5,True,False,1
36,0,0,False,1,16,True,False,1
131,2,0,False,4,4,True,False,1
29,1,0,False,1,6,True,False,1
35,2,0,False,1,7,True,False,1
36,0,0,False,1,16,True,False,1
34,0,0,False,0,8,True,False,1
21,1,0,False,1,0,True,False,1
37,0,0,False,1,11,True,False,1
38,0,0,False,1,18,True,False,1
22,0,0,False,1,0,True,False,1
31,1,0,False,1,14,True,False,1
175,3,0,False,5,4,True,False,1
23,0,0,False,1,1,True,False,1
33,0,0,False,1,13,True,False,1
37,3,0,False,1,17,True,False,1
33,1,0,False,1,11,True,False,1
46,3,0,False,1,24,True,False,1
22,0,0,False,1,0,True,False,1
21,1,0,False,1,0,True,False,1
21,1,0,False,1,0,True,False,1
35,0,0,False,1,10,True,False,1
28,1,0,False,1,6,True,False,1
26,0,0,False,1,0,True,False,1
100,1,0,False,2,8,True,False,1
36,0,0,False,1,16,True,False,1
146,1,0,False,4,4,True,False,1
23,0,0,False,1,1,True,False,1
32,1,0,False,1,6,True,False,1
44,1,0,False,1,14,True,False,1
22,0,0,False,1,0,True,True,1
29,0,0,False,1,9,True,False,1
22,0,0,False,1,0,True,True,1
175,2,0,False,5,4,True,False,1
31,0,0,False,1,11,True,False,1
62,1,0,False,1,36,True,False,1
34,1,0,False,1,9,False,False,1
20,1,0,False,1,0,True,False,1
37,2,0,False,1,20,True,False,1
35,0,0,False,1,18,True,False,1
35,0,0,False,2,5,True,False,1
64,0,0,False,1,2,True,False,1
29,1,0,False,1,5,True,False,1
35,0,0,False,2,4,True,False,1
20,0,0,True,0,5,False,False,1
31,2,0,False,1,7,True,False,1
63,2,0,False,2,21,True,False,1
36,0,0,False,1,16,True,False,1
44,2,0,False,1,14,True,False,1
37,1,0,False,1,17,True,False,1
23,0,0,False,1,1,True,False,1
44,1,0,False,0,15,False,False,1
39,2,0,False,1,9,True,False,1
32,0,0,False,1,0,True,True,1
376,4,0,True,3,5,False,False,1
61,0,0,False,4,0,False,False,1
23,1,0,False,1,0,True,False,1
27,1,0,False,1,3,True,False,1
22,0,0,True,1,5,True,False,1
34,1,0,False,1,12,True,False,1
28,1,0,False,1,7,True,False,1
20,0,0,False,1,0,True,False,1
25,0,0,False,1,0,True,False,1
38,0,0,False,1,13,True,False,1
26,0,0,False,1,0,False,False,1
30,1,0,False,1,13,True,False,1
30,0,0,False,1,10,True,False,1
30,0,0,False,1,0,True,False,1
72,2,0,False,1,36,True,False,1
41,2,0,False,1,16,True,False,1
22,0,0,False,1,0,True,True,1
29,0,0,False,1,7,True,False,1
175,5,0,False,5,4,True,False,1
116,0,0,False,3,3,True,False,1
22,0,0,True,1,5,True,False,1
28,0,0,False,1,0,True,True,1
175,2,0,False,5,4,True,False,1
137,0,0,False,4,4,True,False,1
50,2,0,False,2,16,True,False,1
21,1,0,False,1,0,True,False,1
33,1,0,False,1,12,True,False,1
48,4,0,False,1,28,True,False,1
29,1,0,False,1,7,True,False,1
34,2,0,False,1,4,True,False,1
43,1,0,False,1,18,True,False,1
61,1,0,False,1,36,True,False,1
21,1,0,False,1,0,True,False,1
38,0,0,False,1,13,True,False,1
131,1,0,False,4,4,True,False,1
178,1,0,False,5,4,True,False,1
21,1,0,False,1,0,True,False,1
41,2,0,False,1,17,True,False,1
21,1,0,False,1,0,True,False,1
23,0,0,False,1,1,True,False,1
32,0,0,False,1,12,True,False,1
32,0,0,False,1,0,True,True,1
22,0,0,False,1,0,True,False,1
28,0,0,False,0,7,True,False,1
36,3,0,False,1,16,True,False,1
21,1,0,False,1,0,True,False,1
33,2,0,False,1,7,True,False,1
175,1,0,False,5,4,True,False,1
21,1,0,False,1,0,True,False,1
175,3,0,False,5,4,True,False,1
175,1,0,False,5,4,True,False,1
32,0,0,False,1,0,True,True,1
24,1,0,False,1,0,True,True,1
39,1,0,False,1,14,True,False,1
39,3,0,False,1,19,True,False,1
35,2,0,False,1,9,True,False,1
40,1,0,False,1,20,True,False,1
24,0,0,False,1,3,False,False,1
176,4,0,False,2,0,True,False,1
21,1,0,False,1,0,True,False,1
43,1,0,False,1,15,True,False,1
34,0,0,False,1,14,True,False,1
22,0,0,False,1,0,True,False,1
42,1,0,False,1,0,True,False,1
22,0,0,False,1,0,True,False,1
31,1,0,False,1,8,True,False,1
28,0,0,False,1,0,True,False,1
175,2,0,False,5,4,True,False,1
23,0,0,False,1,1,True,False,1
35,1,0,False,1,10,True,False,1
33,0,0,False,1,13,True,False,1
43,5,0,False,1,23,True,False,1
25,0,0,False,1,0,True,False,1
29,0,0,False,1,9,True,False,1
38,1,0,False,1,14,True,False,1
33,1,0,False,1,13,True,False,1
35,2,0,False,1,7,True,False,1
21,1,0,False,1,0,True,False,1
31,2,0,False,1,9,True,False,1
33,0,0,False,1,13,True,False,1
44,2,0,False,1,27,True,False,1
28,1,0,False,1,0,True,False,1
23,0,0,False,1,0,True,False,1
27,0,0,False,1,0,True,False,1
174,3,0,False,5,4,True,False,1
44,0,0,False,2,15,True,False,1
31,1,0,False,1,6,True,False,1
38,1,0,False,1,10,True,False,1
178,1,0,False,5,4,True,False,1
25,1,0,False,1,4,False,False,1
31,2,0,False,1,9,True,False,1
175,3,0,False,5,4,True,False,1
21,1,0,False,1,0,True,False,1
25,0,0,False,1,0,True,False,1
44,2,0,False,3,5,True,False,1
34,1,0,False,1,9,True,False,1
27,1,0,False,1,6,True,False,1
21,1,0,False,1,0,True,False,1
24,1,0,False,1,0,True,False,1
72,1,0,False,1,36,True,False,1
26,0,0,False,1,9,True,False,1
51,0,0,False,2,10,True,False,1
31,2,0,False,1,7,True,False,1
30,1,0,False,1,8,True,False,1
51,0,0,False,3,5,True,False,1
34,0,0,False,1,14,True,False,1
181,1,0,False,5,4,True,False,1
28,0,0,False,1,0,True,True,1
110,0,0,False,5,4,True,False,1
178,3,0,False,5,4,True,False,1
22,0,0,False,1,3,False,False,1
33,0,0,False,1,13,True,False,1
23,0,0,False,1,1,True,False,1
51,0,0,False,2,10,True,False,1
29,2,0,False,1,7,True,False,1
34,1,0,False,1,10,True,False,1
43,1,0,False,1,15,False,False,1
27,0,0,False,1,10,True,False,1
63,3,0,False,1,43,True,False,1
190,1,0,False,5,4,True,False,1
51,0,0,False,2,10,True,False,1
43,0,0,False,1,14,False,False,1
21,1,0,False,1,0,True,False,1
37,0,0,False,1,17,True,False,1
33,0,0,False,1,7,True,False,1
181,2,0,False,5,4,True,False,1
26,0,0,False,1,6,True,False,1
22,0,0,False,1,0,True,True,1
42,0,0,False,1,25,True,False,1
27,1,0,False,1,5,True,False,1
31,0,0,False,1,11,True,False,1
24,0,0,False,0,8,True,False,1
81,0,0,False,3,9,True,False,1
22,0,0,False,1,0,True,True,1
23,0,0,False,1,1,True,False,1
23,0,0,False,1,0,False,False,1
30,0,0,False,1,0,True,False,1
22,0,0,False,1,0,True,False,1
178,3,0,False,5,4,True,False,1
22,0,0,False,1,0,True,True,1
22,0,0,False,1,0,True,True,1
26,1,0,False,1,5,True,False,1
40,4,0,False,1,20,True,False,1
51,0,0,False,2,10,True,False,1
26,0,0,False,1,9,True,False,1
35,0,0,False,1,15,True,False,1
22,0,0,False,1,0,True,False,1
37,0,0,False,2,3,True,False,1
190,1,0,False,5,4,True,False,1
25,0,0,False,1,0,True,False,1
21,1,0,False,1,0,True,False,1
37,2,0,False,1,17,True,False,1
31,0,0,False,1,15,True,False,1
36,3,0,False,1,16,True,False,1
31,1,0,False,1,9,True,False,1
35,0,0,False,1,18,True,False,1
44,2,0,False,1,20,True,False,1
34,1,0,False,1,5,True,False,1
39,5,0,False,1,19,True,False,1
201,2,0,False,1,10,True,False,1
30,2,0,False,1,9,True,False,1
41,0,0,False,2,0,True,False,1
30,0,0,False,1,8,True,False,1
22,0,0,False,1,0,True,False,1
32,0,0,False,0,11,True,False,1
37,0,0,False,1,15,True,False,1
190,1,0,False,5,4,True,False,1
131,0,0,False,4,4,True,False,1
22,0,0,False,1,0,True,False,1
190,2,0,False,5,4,True,False,1
31,1,0,False,0,3,True,False,1
23,0,0,False,1,1,True,False,1
33,0,0,False,1,8,True,False,1
46,0,0,False,1,21,True,False,1
46,1,0,False,0,15,False,False,1
34,1,0,False,1,12,True,False,1
23,0,0,False,1,0,True,False,1
27,1,0,False,1,6,True,False,1
25,0,0,False,1,0,True,False,1
31,1,0,False,2,0,True,False,1
26,1,0,False,1,0,True,False,1
40,2,0,False,1,16,True,False,1
21,1,0,False,1,0,True,False,1
38,1,0,False,1,18,True,False,1
29,1,0,False,1,6,True,False,1
44,2,0,False,1,25,True,False,1
175,2,0,False,5,4,True,False,1
28,0,0,False,1,0,True,True,1
42,3,0,False,1,18,True,False,1
28,0,0,False,1,8,True,False,1
24,0,0,False,2,0,False,False,1
36,1,0,False,0,0,True,False,1
237,0,0,False,1,0,True,False,1
178,4,0,False,5,4,True,False,1
30,2,0,False,1,9,True,False,1
58,1,0,False,2,16,True,False,1
51,0,0,False,2,10,True,False,1
61,1,0,False,1,36,True,False,1
37,1,0,False,1,17,True,False,1
49,1,0,False,2,14,True,False,1
21,1,0,False,1,0,True,False,1
31,0,0,False,1,11,True,False,1
22,0,0,False,1,0,True,True,1
38,2,0,False,0,16,True,False,1
27,1,0,False,1,0,True,True,1
175,1,0,False,5,4,True,False,1
23,1,0,False,1,0,True,False,1
28,1,0,False,1,7,True,False,1
43,0,0,False,1,18,True,False,1
42,0,0,False,2,13,True,False,1
64,4,0,False,1,6,True,False,1
45,1,0,False,2,13,True,False,1
22,0,0,False,1,0,True,False,1
41,0,0,False,1,15,True,False,1
22,0,0,True,1,5,True,False,1
28,0,0,False,1,0,True,True,1
32,0,0,False,1,12,True,False,1
21,1,0,False,1,0,True,False,1
282,0,0,True,3,5,False,False,1
358,5,0,False,3,5,True,False,1
20,0,0,False,1,0,True,False,1
35,0,0,False,1,10,True,False,1
84,0,0,False,4,4,True,False,1
175,5,0,False,5,4,True,False,1
29,0,0,False,1,1,True,False,1
167,2,0,False,5,4,True,False,1
47,0,0,False,1,27,True,False,1
65,1,0,False,6,12,True,False,1
175,1,0,False,5,4,True,False,1
38,0,0,False,1,18,True,False,1
28,0,0,False,1,0,True,True,1
26,1,0,False,1,0,True,True,1
37,0,0,False,1,1,True,False,1
38,0,0,False,1,13,True,False,1
140,0,0,False,5,21,True,False,1
67,1,0,False,1,36,True,False,1
23,0,0,False,1,0,True,False,1
38,0,0,False,1,22,True,False,1
40,1,0,False,1,7,True,False,1
51,0,0,False,2,10,True,False,1
22,0,0,False,1,0,True,True,1
32,0,0,False,1,12,True,False,1
41,1,0,False,1,13,True,False,1
22,0,0,False,1,0,True,True,1
22,0,0,False,1,0,True,True,1
22,0,0,False,1,0,True,False,1
29,1,0,False,1,8,True,False,1
45,2,0,False,1,20,True,False,1
38,0,0,False,1,16,True,False,1
41,0,0,False,0,15,True,False,1
52,2,0,False,3,0,True,False,1
30,2,0,False,1,0,True,False,1
29,0,0,False,1,9,True,False,1
30,2,0,False,1,7,True,False,1
28,0,0,False,1,8,True,False,1
38,0,0,False,1,21,True,False,1
38,1,0,False,1,8,True,False,1
35,1,0,False,1,11,True,False,1
31,0,0,False,1,0,True,False,1
23,0,0,False,1,1,True,False,1
30,0,0,False,1,10,True,False,1
103,0,0,False,1,63,True,False,1
27,0,0,False,1,0,False,True,1
43,2,0,False,1,24,True,False,1
110,1,0,False,2,5,True,False,1
42,2,0,False,1,18,True,False,1
25,0,0,False,1,5,True,False,1
30,0,0,False,1,13,True,False,1
175,4,0,False,5,4,True,False,1
53,1,0,False,1,28,True,False,1
45,3,0,False,1,15,True,False,1
33,0,0,False,1,8,True,False,1
55,2,0,False,2,17,True,False,1
41,0,0,False,1,0,True,True,1
36,1,0,False,1,14,True,False,1
55,0,0,False,4,11,False,False,1
29,1,0,False,1,6,True,False,1
43,0,0,False,1,26,True,False,1
67,0,0,False,2,12,True,False,1
32,1,0,False,1,6,True,False,1
33,0,0,False,1,13,True,False,1
38,0,0,False,1,8,True,False,1
27,0,0,False,1,6,True,False,1
27,1,0,False,1,5,True,False,1
29,0,0,False,1,3,True,False,1
69,4,0,False,1,0,True,False,1
38,1,0,False,1,7,True,False,1
131,0,0,False,4,4,True,False,1
27,0,0,False,1,10,True,False,1
41,4,0,False,1,21,True,False,1
175,1,0,False,5,4,True,False,1
50,3,0,False,2,13,True,False,1
57,0,0,False,1,37,True,False,1
28,1,0,False,1,6,True,False,1
30,1,0,False,1,8,True,False,1
34,0,0,False,1,11,True,False,1
34,1,0,False,1,5,True,False,1
22,0,0,False,1,0,True,True,1
33,0,0,False,1,0,True,False,1
167,1,0,False,5,4,True,False,1
23,0,0,False,1,1,True,False,1
32,1,0,False,1,9,True,False,1
34,2,0,False,1,17,True,False,1
21,1,0,False,1,0,True,False,1
37,1,0,False,0,7,True,False,1
71,2,0,False,1,36,True,False,1
30,1,0,False,0,9,False,False,1
20,0,0,False,1,0,True,False,1
46,0,0,False,0,25,True,False,1
41,2,0,False,1,17,True,False,1
25,0,0,False,1,0,True,False,1
47,1,0,False,1,3,False,False,1
63,0,0,False,1,38,True,False,1
23,0,0,False,1,1,True,False,1
37,1,0,False,1,14,True,False,1
47,1,0,False,1,0,True,False,1
21,1,0,False,1,0,True,False,1
33,0,0,False,1,8,True,False,1
36,1,0,False,1,14,True,False,1
21,0,0,False,1,0,True,False,1
22,0,0,False,1,0,True,True,1
35,0,0,False,1,15,True,False,1
34,0,0,False,1,6,True,False,1
20,0,0,False,1,0,True,False,1
51,0,0,False,2,10,True,False,1
22,0,0,False,1,0,True,True,1
72,1,0,False,1,36,True,False,1
224,0,0,True,1,5,False,False,1
23,0,0,False,1,0,True,False,1
60,1,0,False,0,13,True,False,1
33,0,0,False,1,8,True,False,1
46,5,0,False,1,29,True,False,1
47,3,0,False,1,17,True,False,1
33,0,0,False,1,13,True,False,1
42,2,0,False,1,22,True,False,1
33,1,0,False,1,11,True,False,1
42,0,0,False,1,25,True,False,1
32,0,0,False,1,16,True,False,1
28,0,0,False,1,11,True,False,1
32,1,0,False,1,12,True,False,1
33,0,0,False,1,8,True,False,1
71,0,0,False,2,11,True,False,1
46,2,0,False,1,26,True,False,1
29,0,0,False,1,9,True,False,1
33,0,0,False,1,12,True,False,1
24,0,0,False,0,11,False,False,1
175,1,0,False,5,4,True,False,1
22,0,0,False,1,0,True,False,1
190,2,0,False,5,4,True,False,1
39,2,0,False,1,19,True,False,1
175,4,0,False,5,4,True,False,1
32,0,0,False,1,12,True,False,1
23,0,0,False,1,1,True,False,1
30,1,0,False,1,8,True,False,1
175,2,0,False,5,4,True,False,1
46,3,0,False,1,26,True,False,1
21,0,0,False,1,0,True,False,1
22,0,0,False,1,0,True,False,1
40,0,0,False,1,20,True,False,1
25,1,0,False,1,0,True,False,1
21,1,0,False,1,0,True,False,1
42,3,0,False,1,18,True,False,1
22,0,0,False,1,0,True,True,1
152,5,0,False,3,7,True,False,1
31,0,0,False,1,11,True,False,1
57,4,0,False,1,37,True,False,1
35,1,0,False,1,10,True,False,1
29,0,0,False,1,0,True,False,1
34,1,0,False,1,10,True,False,1
25,2,0,False,1,0,True,False,1
21,1,0,False,1,0,True,False,1
26,0,0,False,1,6,True,False,1
37,0,0,False,1,17,True,False,1
175,3,0,False,5,4,True,False,1
46,3,0,False,1,25,True,False,1
21,1,0,False,1,0,True,False,1
66,0,0,False,2,18,True,False,1
40,0,0,False,1,10,True,False,1
41,3,0,False,1,21,True,False,1
41,2,0,False,1,21,True,False,1
41,0,0,False,1,21,True,False,1
313,4,0,False,2,3,True,False,1
33,0,0,False,1,10,True,False,1
21,1,0,False,1,0,True,False,1
23,1,0,False,1,6,True,False,1
38,2,0,False,1,14,True,False,1
39,1,0,False,1,19,True,False,1
23,0,0,False,1,1,True,False,1
23,0,0,False,1,1,True,False,1
33,0,0,False,1,9,False,False,1
131,0,0,False,4,4,True,False,1
28,0,0,False,0,0,True,False,1
34,1,0,False,1,5,True,False,1
23,0,0,False,1,1,True,False,1
30,0,0,False,1,0,True,False,1
31,1,0,False,1,0,True,False,1
31,0,0,False,1,11,True,False,1
175,2,0,False,5,4,True,False,1
25,0,0,False,1,8,True,False,1
40,0,0,False,1,15,True,False,1
190,3,0,False,5,4,True,False,1
22,0,0,False,1,0,True,True,1
175,2,0,False,5,4,True,False,1
37,2,0,False,1,17,True,False,1
22,0,0,True,1,5,True,False,1
28,1,0,False,1,7,True,False,1
175,2,0,False,5,4,True,False,1
30,0,0,False,1,10,True,False,1
51,0,0,False,2,10,True,False,1
35,1,0,False,1,5,True,False,1
63,0,0,False,3,8,True,False,1
69,5,0,False,2,3,True,False,1
35,1,0,False,1,11,True,False,1
40,4,0,False,1,20,True,False,1
35,0,0,False,1,0,False,False,1
31,2,0,False,1,9,True,False,1
27,1,0,False,1,5,True,False,1
37,2,0,False,1,17,True,False,1
175,3,0,False,5,4,True,False,1
27,0,0,False,1,3,True,False,1
50,1,0,False,2,13,True,False,1
62,1,0,False,1,36,True,False,1
22,0,0,False,1,0,True,False,1
190,1,0,False,5,4,True,False,1
22,0,0,False,1,0,True,True,1
88,0,0,False,4,4,True,False,1
22,0,0,False,1,0,True,False,1
100,0,0,False,3,2,True,False,1
34,1,0,False,1,13,True,False,1
30,0,0,False,1,10,True,False,1
46,0,0,False,1,9,True,False,1
21,1,0,False,1,0,True,False,1
19,0,0,False,1,0,True,False,1
31,0,0,False,1,11,True,False,1
161,0,0,True,1,5,False,False,1
67,1,0,False,1,36,True,False,1
26,1,0,False,1,5,True,False,1
21,1,0,False,1,0,True,False,1
23,0,0,False,1,0,True,False,1
34,1,0,False,1,5,True,False,1
23,0,0,True,1,5,True,False,1
39,2,0,False,1,15,True,False,1
23,0,0,False,1,1,True,False,1
33,1,0,False,1,13,True,False,1
34,1,0,False,1,5,True,False,1
28,0,0,False,1,5,True,False,1
22,0,0,False,1,0,True,True,1
29,0,0,False,2,0,True,False,1
28,0,0,False,1,6,True,False,1
33,1,1,False,1,0,True,False,1
133,0,0,False,4,2,True,False,1
55,1,0,False,5,0,True,False,1
200,3,0,False,5,4,True,False,1
34,1,0,False,1,10,True,False,1
58,1,0,False,3,2,True,False,1
36,1,0,False,1,11,True,False,1
40,1,0,False,2,0,True,False,1
130,1,0,False,4,4,True,False,1
28,0,0,False,1,0,True,True,1
35,1,0,False,1,5,True,False,1
66,1,0,False,1,45,True,False,1
61,0,0,False,2,3,True,False,1
63,0,0,False,1,1,True,False,1
56,0,0,False,2,4,True,False,1
36,1,0,False,1,14,True,False,1
31,1,0,False,1,14,True,False,1
46,4,0,False,1,26,True,False,1
34,1,0,False,1,5,True,False,1
190,6,0,False,5,4,True,False,1
32,1,0,False,1,6,True,False,1
21,1,0,False,1,0,True,False,1
41,4,0,False,1,21,True,False,1
38,1,0,False,1,14,True,False,1
40,2,0,False,1,20,True,False,1
22,0,0,False,1,0,True,True,1
21,0,0,False,1,0,True,False,1
23,0,0,False,1,1,True,False,1
51,0,0,False,2,10,True,False,1
54,2,0,False,1,27,True,False,1
21,0,0,False,1,0,True,False,1
21,0,0,False,1,3,True,False,1
24,0,0,False,1,7,True,False,1
283,8,0,False,4,6,True,False,1
35,1,0,False,1,11,True,False,1
34,2,0,False,1,7,True,False,1
42,0,0,False,1,1,True,False,1
35,0,0,False,1,0,True,True,1
26,0,0,False,1,0,True,False,1
33,0,0,False,1,0,True,False,1
22,0,0,False,1,0,True,True,1
22,0,0,False,1,0,True,True,1
22,0,0,False,1,0,True,True,1
37,0,0,False,1,12,True,False,1
190,2,0,False,5,4,True,False,1
23,0,0,False,1,1,True,False,1
121,0,0,False,4,2,True,False,1
25,0,0,False,1,2,True,False,1
40,2,0,False,1,10,True,False,1
44,3,0,False,1,24,True,False,1
200,3,0,False,5,4,True,False,1
21,1,0,False,1,0,True,False,1
26,0,0,False,1,0,True,False,1
31,2,0,False,1,7,True,False,1
24,1,0,False,1,3,True,False,1
42,0,0,False,2,0,True,False,1
21,1,0,False,1,0,True,False,1
21,1,0,False,1,0,True,False,1
28,0,0,False,1,0,True,True,1
42,0,0,False,1,17,True,False,1
34,0,0,False,1,14,True,False,1
62,1,0,False,1,36,True,False,1
27,1,0,False,1,6,True,False,1
24,0,0,False,1,0,False,False,1
175,1,0,False,5,4,True,False,1
20,0,0,False,1,0,True,False,1
175,3,0,False,5,4,True,False,1
37,0,0,False,1,0,True,False,1
22,0,0,False,0,0,False,False,1
28,0,0,False,1,8,True,False,1
35,1,0,False,1,6,True,False,1
36,0,0,False,2,15,True,False,1
190,2,0,False,5,4,True,False,1
28,1,0,False,1,5,True,False,1
25,0,0,False,1,0,True,False,1
40,0,0,False,1,19,True,False,1
28,0,0,False,1,0,True,True,1
36,1,0,False,0,15,False,False,1
30,2,0,False,1,7,True,False,1
22,0,0,False,1,0,True,False,1
26,0,0,False,2,0,True,False,1
23,0,0,False,1,1,True,False,1
35,0,0,False,1,10,True,False,1
18,0,0,False,1,0,True,False,1
62,1,0,False,1,36,True,False,1
27,1,0,False,1,6,True,False,1
46,2,0,False,1,21,True,False,1
27,1,0,False,1,6,True,False,1
21,1,0,False,1,0,True,False,1
88,3,0,False,4,4,True,False,1
30,2,0,False,1,7,True,False,1
39,0,0,False,1,14,True,False,1
29,0,0,False,1,7,True,False,1
22,0,0,False,1,0,True,True,1
21,1,0,False,1,0,True,False,1
23,0,0,False,0,9,True,False,1
38,1,0,False,1,6,True,False,1
33,0,0,False,1,8,True,False,1
29,0,0,False,0,12,False,False,1
35,1,0,False,0,16,False,False,1
22,0,0,False,1,0,True,True,1
45,0,0,False,3,3,True,False,1
27,0,0,False,1,7,True,False,1
30,1,0,False,1,7,True,False,1
175,3,0,False,5,4,True,False,1
34,0,0,False,1,14,True,False,1
35,0,0,False,0,15,False,False,1
22,0,0,False,1,0,True,True,1
23,0,0,False,1,1,True,False,1
22,0,0,False,1,0,True,True,1
42,1,0,False,0,15,False,False,1
51,0,0,False,2,10,True,False,1
39,1,0,False,1,11,True,False,1
29,0,0,False,1,12,True,False,1
38,1,0,False,1,14,True,False,1
21,1,0,False,1,0,True,False,1
22,0,0,False,1,0,True,False,1
190,4,0,False,5,4,True,False,1
